gene/TE,TCGA-18-4721-01.bam.T,TCGA-68-7757-01.bam.C,TCGA-05-4395-01_RNA.bam.T,TCGA-05-4403_RNA.bam.C,TCGA-20-1683-01.bam.T,TCGA-30-1862-01.bam.C,TCGA-20-1684-01.bam.T,TCGA-61-2016-01.bam.C,TCGA-22-5471-01.bam.T,TCGA-22-4607-01.bam.C,TCGA-23-1110-01.bam.T,TCGA-13-0725-01.bam.C,TCGA-24-2261-01.bam.T,TCGA-29-2414-01.bam.C,TCGA-3C-AALK-01.bam.T,TCGA-LD-A7W5-01.bam.C,TCGA-43-3920-01_RNA.bam.T,TCGA-43-5670-01_RNA.bam.C,TCGA-58-8393-01.bam.T,TCGA-21-5782-01.bam.C,TCGA-85-8070-01.bam.T,TCGA-85-8584-01.bam.C,TCGA-AP-A1DK-01.bam.T,TCGA-B5-A11E-01.bam.C,TCGA-AP-A1DV-01.bam.T,TCGA-D1-A0ZP-01.bam.C,TCGA-AX-A2HD-01.bam.T,TCGA-D1-A17B-01.bam.C,TCGA-B5-A3FC-01.bam.T,TCGA-AX-A2HC-01.bam.C,TCGA-BG-A0MS-01_RNA.bam.T,TCGA-D1-A2G6_RNA.bam.C,TCGA-BH-A0C1-01.bam.T,TCGA-AQ-A7U7-01.bam.C,TCGA-BR-8284-01.bam.T,TCGA-D7-A6EY-01.bam.C,TCGA-C5-A1M7-01.bam.T,TCGA-C5-A2M1-01.bam.C,TCGA-CD-8527-01.bam.T,TCGA-CD-5803-01.bam.C,TCGA-CN-A641-01.bam.T,TCGA-F7-7848-01.bam.C,TCGA-CV-7236-01.bam.T,TCGA-CV-7425-01.bam.C,TCGA-DK-A1AC-01_RNA.bam.T,TCGA-DK-A1AD_RNA.bam.C,TCGA-DK-AA6Q-01.bam.T,TCGA-XF-A8HH-01.bam.C,TCGA-DM-A1D4-01.bam.T,TCGA-A6-4105-01.bam.C,TCGA-DM-A1HB-01.bam.T,TCGA-AZ-6605-01.bam.C,TCGA-DU-A6S8-01.bam.T,TCGA-FG-A713-01.bam.C,TCGA-EW-A1PB-01_RNA.bam.T,TCGA-A2-A259_RNA.bam.C,TCGA-EX-A69M-01.bam.T,TCGA-VS-A9V3-01.bam.C,TCGA-EY-A2OM-01.bam.T,TCGA-FI-A2D0-01.bam.C,TCGA-G9-6385-01_RNA.bam.T,TCGA-HC-7232_RNA.bam.C,TCGA-IR-A3LL-01_RNA.bam.T,TCGA-IR-A3LA_RNA.bam.C,TCGA-JW-A5VJ-01.bam.T,TCGA-JW-A5VH-01.bam.C,TCGA-KC-A4BR-01.bam.T,TCGA-XK-AAIR-01.bam.C,TCGA-KP-A3W0-01.bam.T,TCGA-EO-A3AU-01.bam.C,TCGA-SX-A71U-01.bam.T,TCGA-EV-5903-01.bam.C,TCGA-VP-A87D-01.bam.T,TCGA-2A-A8W1-01.bam.C
MER84:ERV1:LTR,49.19665411195295,115.9349897306325,81.20019713903966,36.78441702463863,179.94525780353473,94.26308993831344,141.14639081302573,105.34754295195347,60.28326128045881,26.74966191654015,207.83747310612864,185.29663844848633,142.42468749456964,86.19597179973894,112.71146026223956,113.20254429642534,73.5803242250373,78.6212291667039,63.3314481841103,913.313829795957,116.89101830682439,71.84868292274015,336.29053952355764,46.66574065678189,109.1209288962976,50.279247984128354,91.83900228579793,31.08074181028926,111.78237386636994,56.86641183691738,62.702603387788805,60.312087296176344,69.98051726393052,123.62630952108552,286.2794668611187,126.24382228913572,72.24270170938065,44.08055095400606,225.79101974703613,58.26164133505899,47.23837726508252,92.96196159312717,34.85812420474603,25.651025027501287,60.65053209815172,69.98766180336447,55.94065500055007,73.49783175846508,65.28907479657002,42.77230281490895,35.6549285772607,61.09179999517616,53.11851489453354,87.00345767607227,85.35803106131567,139.90211766049558,79.56944923917584,66.34248252997543,82.18921929433016,123.21328542790103,106.74989907923265,282.8856751687492,89.15516776172521,117.9095608923589,55.31670925632705,100.36478627472397,391.4143902149682,126.85329919875527,85.46147625994635,62.75737162419533,107.72305202610838,48.886237385256216,183.19514178949964,252.58457775346724
MER85:PiggyBac:DNA,159.8891258638471,456.4940220643654,260.65263281631735,142.33970066055815,416.74278546383835,476.3205695113006,380.9142982838708,314.73666757959654,209.58947817275796,239.21840513934475,867.3750544295768,472.6955062461386,456.5012784842232,309.7667736553118,305.812712035047,365.4625349816695,451.38698899590185,353.7955312501675,329.1451321117845,1326.479609941747,416.74189135476524,307.69979425608284,731.2364057082009,241.81338340332434,392.1533382210695,257.6811459186578,357.51611604114197,62.16148362057852,326.45534185973946,338.3551504296584,282.1617152450496,250.29516227913183,279.2151951439652,483.5722991471032,601.6620330504423,246.67378434127178,227.3002078173196,202.30652858891202,328.7517247516846,180.9177283562358,156.42872471387983,210.55487027503165,148.317901028037,125.32357942007772,652.5997253761125,417.2849269785504,157.54715081787572,429.8509554358715,424.82617162151723,316.28992344708985,160.44717859767314,257.4582999796709,368.7049857385269,209.30077082451348,236.4648157779691,807.5650694223729,252.91717793880892,265.3699301199017,283.92639392586784,418.9251704548635,234.35897384061423,333.09482097792113,208.81078765246167,510.0582128489683,818.3619045862501,427.68057574724713,225.96144749124974,215.56190003704566,327.7588485134206,280.4470044456229,498.21911562075127,384.3210354440912,408.2065659439937,246.77803573614614
MER87:ERV1:LTR,116.84205351588827,128.61537923242042,49.532120254814195,33.585772065974396,1306.5590457908825,1287.9841669447428,293.15019630397654,308.6421816236984,105.84619131801489,116.93423637801837,1017.0180350659895,264.70948349783765,1068.8810423045225,753.3168785414684,195.58753398447453,169.80381644463802,67.92029928464981,122.69676672985608,362.14884454575747,787.6727738451904,567.937882425549,274.89930857396234,985.4094879062387,458.17272644840403,238.702031960651,421.088701867075,350.9561873064421,86.33539391747017,278.18568041744334,503.2677447567188,101.89173050515681,63.32769166098516,127.23730411623731,406.20073128356665,236.98238024395508,310.62624694826815,202.04462917095077,218.5467315719669,251.0796139587042,228.95802910619673,66.59836794749339,313.0513920315565,88.85404209052909,82.8161665173613,112.8099897025622,55.46192067436429,187.22994734877983,514.4848223092556,758.4265127053612,177.84273275672666,213.11923217771735,385.09652496959256,354.1234326302236,446.50831109229546,76.13013581144371,79.61909135150155,331.5393718298993,546.6620560469976,231.62416346583956,510.4550396298757,114.11196108469697,53.88298574642842,137.25203458055063,59.61719370961967,140.73221619624383,118.448531549449,352.65112934826846,442.6559181830691,303.34128386772164,236.32072752236053,352.3441493353962,416.6611617143376,388.2940505320916,168.3897185023115
MER87B:ERV1:LTR,61.495817639941194,146.73022137783175,48.7201182834238,57.57560925595611,133.52459709479677,157.66127432160388,203.57652521109483,109.70074720616643,80.61133775875307,48.91366750453056,216.1509720303738,177.73351034854812,199.48734730509753,144.55782770581217,140.88932532779944,119.49157453511565,120.27552998323404,120.31430523995596,147.17871761096055,770.7595547748949,129.59656377495747,117.14459172185894,168.14526976177882,114.54318161210101,68.200580560186,94.27358997024066,121.35868159194726,51.8012363504821,93.99881438762927,110.88950308198889,74.45934152299921,123.6397789571615,143.4954040866454,271.6414828252423,169.86706954829864,115.4466532775649,65.19463324992888,59.85674813754507,134.57144776923354,72.57151815419628,92.15355564827574,61.180094381801645,46.477498939661366,98.20678153386207,192.86869207212249,143.93688936918352,102.74814183774502,161.4725091663248,70.6553001223155,64.15845422236342,34.03425000556703,74.18289999414247,228.09715219417342,113.2686524462073,104.9673084672936,261.6055858692194,149.66634499749742,176.47100352973465,67.24572487717923,123.21328542790103,117.79299208742913,79.5998653072238,37.53901800493693,151.03022406436983,122.02215277130966,224.23844140659048,109.6716648911505,127.74038520713817,231.02772703238244,61.776787692567275,235.64417630711208,66.18444446003919,185.18639333068984,147.09906443880084
MER88:ERVL:LTR,8.19944235199216,18.114842145411327,25.172061113102295,9.595934875992684,34.4243101885023,34.201652101511954,36.19138225975019,23.507302972749947,9.813554161935155,8.40703660234119,94.21965447477832,5.042085399958812,33.40253257201633,40.404361781127626,24.03406137944814,28.650026642922466,65.09028681445606,28.589537878801416,23.191797926575603,362.42612293490356,34.304972763959334,21.866990454747004,62.56568177182468,33.93872047765956,44.3303773641209,12.569811996032088,9.839893102049778,34.53415756698807,6.351271242407383,25.589885326612823,27.4323889821576,18.0936261888529,7.775613029325614,59.71066650338144,67.11531069565645,34.88316142199803,10.572102689177656,4.640057995158532,59.60882921321754,28.61975363827459,8.518395900260781,15.890933605662765,3.417463157328042,5.130205005500257,24.26021283926069,40.936179545364126,12.558106224613281,21.15846671834601,16.098675977236443,19.134977575090844,7.293053572621506,15.27294999879404,36.45388277075831,29.548344116401903,4.6139476249359825,22.74831181471473,16.103340917452254,10.61479720479607,22.41524162572641,66.88721208943198,8.589072339708375,18.369199686282414,5.865471563271395,30.471010118250053,17.89658240645875,15.371183483516283,29.30880699677298,15.967548150892272,13.147919424607132,9.80583931628052,25.808647881255133,6.0167676781853805,54.75941738273087,22.258411066397496
MER89-int:ERV1:LTR,43.04707234795884,115.9349897306325,32.480078855615865,27.18848214864594,204.45953930140757,217.72271215840536,167.8375352295915,134.07869102975897,46.96486634640396,40.50663090218937,224.46447095461895,95.79962259921743,214.79684140060502,167.90257006824146,137.57428237891006,262.741707749728,159.89570456594643,67.90015246215336,102.57910621369979,3327.0718085424146,123.24379104089094,103.08724071523586,848.5470590303722,169.6936023882978,167.0914223724557,119.41321396230484,137.75850342869688,62.16148362057852,182.91661178133262,196.18912083736495,78.378254234736,99.51494403869097,129.35792585150793,229.59171768201594,509.0072678422795,198.50179952041736,123.34119804040598,57.536719139965804,293.528325671147,119.5896848456474,195.92310570599798,81.83830806916323,35.54161683621163,31.514116462358725,359.0511500210582,145.25741129000173,59.36559306180824,193.76701099958976,197.65596616495853,95.67488787545422,101.29241073085426,94.91047499250581,232.26331022511724,169.08219133274423,58.827832217933775,119.42863702725232,117.4596631625929,107.4748216985602,175.58605940152353,154.89670168078987,74.84763038888727,104.09213155560035,80.94350757314525,108.63577520419584,669.4948782052523,185.35838906593165,91.70820253828964,138.385417307733,681.8135358760555,71.5826270088478,178.41630491824202,72.95330809799773,220.0332953015186,144.1957934301403
MER89:ERV1:LTR,198.83647703580985,534.3878432896341,295.56871758610436,301.4722873541035,875.2120075198007,915.9369270112226,566.8475246433374,677.3585819555356,332.95987335137136,284.31069237008387,900.6290501265574,455.04820734628277,835.9911624274087,899.6704556597751,522.1192644500803,997.8594645388605,400.44676453241453,538.4362967174267,596.7428004953491,5069.1333727828505,515.8451460062033,367.0530540618247,1177.0168883324518,789.0752511055847,549.0146735094972,578.211351817476,501.8345482045387,310.8074181028926,301.05025689010995,594.2540036957867,717.1610262478345,473.4498852749843,450.2786817891287,825.0163921101013,1098.196544037777,521.5863184051134,371.19827219779324,363.31654102091306,857.1027109597492,380.23386976564814,394.9438099211817,407.6024469852499,244.0068694332222,244.784067405298,339.6429797496496,438.41327771164157,700.970656537505,555.6881522344557,534.8337907992995,373.6948561723624,342.7735179132108,510.55289995968644,1001.9610064419855,632.8270364929408,615.9620079289537,457.24106747576604,431.9484387269546,656.7905770467568,418.41784368022627,665.3517413106656,521.4793920537227,629.4512425832775,500.9112715033771,410.6962233329355,428.7044967365346,465.65644082416975,584.2852491614742,526.9290889794449,690.2657697918744,319.67036171074494,905.5469060944736,318.136590984052,1270.4184832793562,510.97569752425557
MER8:TcMar-Tigger:DNA,1035.17959693901,1251.7355922479228,854.2260739026973,739.6866466911027,2090.494473265412,2069.6170454597845,1614.5880410631055,1219.7678320304697,1114.539365534064,770.3902631963563,1806.8004328692784,1396.657655788591,1806.0563792063829,1239.9649693274946,1180.9840505418483,1245.9267683983112,1577.7319521330112,1088.7849008843539,1248.7891191233016,4362.4024330597895,2054.48670219712,1611.9095820927791,2342.3027113326866,1586.6351823305843,1728.8847172007152,1291.548182592297,1554.703110123865,714.857061636653,1233.4168752755136,1941.9879642307285,1363.7816236844064,1070.53954950713,1140.1876196638377,1537.3394136363559,2157.7869359054857,1280.7103550647848,1372.0239934399447,1255.135687690383,2201.0108604941083,817.7072468078455,998.2011195851044,1084.5562185864837,619.9278167393068,578.9802791921719,1837.7111225739973,1435.4073279293807,1073.1472591942259,1559.0449160886533,1942.573567919864,1424.993035886177,1055.8720894584246,1075.6520499150658,1336.2951884252261,1016.9555100061655,991.9987393612363,1411.5327481030488,1240.904505991909,1431.6707729968698,1117.0262076820327,1893.9642160060216,1363.2084813451434,1327.480830662009,1796.0073926737011,1909.07502523471,1430.9131114982247,1487.3880488461343,1253.6605831522893,1344.8223887084823,1041.5030458492363,1085.5064123122536,1749.3774802989892,803.9905809975214,1591.0099814109806,1330.6658789694154
MER90:ERV1:LTR,168.08856821583927,300.706379613828,217.6165283326263,88.76239760293234,654.5834740389452,574.7545926327252,489.03605278487447,387.43517862495287,225.01077757008463,302.65331768428285,590.2584236214053,415.972045496602,722.7936909333533,439.9586060611675,402.77771829006196,552.0370987294816,455.6320077011925,419.3132222224208,498.6236554213755,2527.318163932727,425.63577318245837,279.58509224283665,770.3399568155913,513.3231472246008,323.9527576608835,361.3820948859225,495.27461946983885,210.65836115862723,255.32110394477678,383.84827989919233,250.81041355115522,265.3731841031759,290.5251777320752,705.5950591033384,680.6561597984274,366.2731949309793,288.9708068375226,229.68287076034736,461.51684436294187,264.73272115404,257.10067626241636,189.89665658767004,94.32198314225396,128.25512513750644,352.98609681124304,631.2094781510984,305.96113347239634,693.7749876594507,359.5370968249472,255.50822997327185,111.01648216101626,237.82164998122147,729.0776554151662,371.81666346472394,322.9763337455188,329.8505213133636,431.9484387269546,376.82530077026047,414.6819700759386,471.73086420967826,298.163511221305,266.9657021073044,255.73456015863283,418.64518249421815,355.4912050737488,252.2682465824143,458.54101269144826,343.30228524418385,260.14097718686963,172.58277196653717,556.5691021348933,162.45272731100528,569.497940780401,451.94252034815787
MER90a:ERV1:LTR,348.4762999596668,932.9143704886834,436.045058636643,318.2651733870907,868.4314615735806,1408.1070426183458,1832.1887268998535,993.8365312368172,458.43317299325656,798.668477222413,2275.127538935088,743.7075964939248,1057.2829407170168,1589.2382300576867,709.4191910623313,1253.613360912266,823.533628826379,698.0612165407346,609.2306916865822,4437.303831799669,683.55834618556,534.1793382516768,2103.771049577605,1166.6435164195473,1237.840537167376,1018.1547716785992,967.5894883682282,780.4719610139304,763.4228033373673,963.8856806357496,1085.5388211510938,726.760651918925,798.7675202852676,1160.5735179530477,1393.3851229381419,806.4654700180973,397.6285289207374,506.2303272717959,1321.3290475596555,475.2923372070602,398.8158080576639,457.65888784308765,315.77359573711107,311.4767324768013,1130.5259183095482,1177.9055533698322,441.81700990230365,1933.21569594993,907.7864509386104,563.919045007089,420.56608935450686,565.0991499553794,1371.7075316882483,883.9879614823569,565.2085840546579,1047.5597590676132,664.0259990078841,632.9072833359656,1072.19572443058,1123.0010871857266,966.8841433843141,858.4539320055982,672.1830411509019,1065.1605276118714,510.8660796025498,845.4150915933956,771.4834357860243,961.601233087068,861.188722311767,557.9522570963616,1100.7949378917951,619.7270708530942,1437.6836127393342,774.2056023094781
MER91A:hAT-Tip100:DNA,514.515007587508,1340.4983187604382,626.0535199419958,651.7239103278365,1797.8878366631425,2686.080969923622,1140.4809334603779,1199.3077720356687,655.4052243863836,705.4267985419017,2067.2900658289595,1740.7799843357798,2331.6823431521398,1115.1603851591226,929.0407864262539,1767.9162782096057,1531.0367463748146,1332.987203599116,1660.8895284339912,5854.389972475142,1862.6329656283103,1274.5331579338254,1798.7633509399595,1255.7326576734035,1394.7018724558036,1084.1462846577676,1462.864107838067,1087.8259633601242,575.4251745621089,961.0423600439037,1191.3494643679874,986.1026272924832,857.4380549610881,2034.3676376292915,2002.1744456199815,1259.116017041643,735.3484759361347,754.4734300127774,1357.4556107191813,855.5262069727083,696.9596645667913,739.7229593436017,501.0000988642909,384.0324889831621,1166.916237568439,1142.251461507741,737.5033291909255,1204.9189994342305,2671.485841333625,1280.9179106149047,666.9092322519444,727.6469749425446,1320.6720958091869,1938.6996889705915,747.4595152396291,1378.5476959717125,1477.7183430132657,1714.2897485745652,1703.558363555207,1580.6504330607875,1211.0591998988807,1037.247475618747,1061.6503529521224,1016.1419461172952,1518.7690614935677,915.037510901087,1695.1835788778694,1272.968422029467,832.0754721572798,1196.3123965862235,1597.8919383872744,717.4995456236067,1499.4124105162307,1201.9541975854647
MER91B:hAT-Tip100:DNA,703.1021816833277,855.0205492634146,497.75720846231314,408.62689346935514,805.3202262279931,916.7711136478448,886.6888653638797,588.5532151695913,1153.7935821818046,1013.4300486094925,1396.6678192731845,1201.2768465401869,1722.5500477763421,583.6185590607324,649.7484179823222,1032.099740282841,1332.9358734612526,1278.1905893314133,787.6291372756252,2412.549891670008,1095.218019353072,1337.0102735188168,1611.0663056244855,895.1337525982708,965.0382149266319,835.8924977361339,888.8703435518299,455.8508798842425,953.9609406095889,790.4431245331516,760.2690660769392,636.2925209746604,528.0348120823849,900.7059693679087,998.4144891982168,692.6799196653894,849.2922493639384,986.0123239711882,1079.2810743908328,500.8456886698054,611.001305936887,607.0336637363176,548.1610904354179,491.03390766931034,1296.708376258484,1735.1658039551116,970.3991173564808,946.5629847681109,1163.576524799145,1177.3639143261778,757.6672322667898,795.2843249372039,838.4393037274411,682.8950640235107,737.0781330835232,841.687537144445,760.6460445125977,684.6544197093465,721.0236056275328,848.41147966069,526.3874333906989,493.51916490478754,1285.7113666690898,916.7799566012625,940.3840573575599,1014.4981099120746,586.1761399354596,460.39763835072716,814.2318672238845,670.7194092335876,1005.4151522436782,500.89590920893295,583.4367015687325,664.8490609832643
MER91C:hAT-Tip100:DNA,104.54288998790003,315.1982533301571,166.46040413503133,111.15291231358194,704.1336174920924,477.98894278454515,349.69923108483624,298.6298118390086,178.7468793781046,123.81272087084298,487.7252702223819,375.6353622969315,554.3892558827711,311.56252306780635,257.74458927615075,388.5223125235339,329.696452777571,266.83568686881324,365.71681345753836,1862.8702718854042,330.34418217146026,276.4612364635871,610.0153972752906,364.8412451348403,416.0235414171346,307.96039390278617,334.5563654696925,262.4595975091093,184.1868660298141,301.3919827356621,282.1617152450496,205.06109680699956,174.59785620394788,445.72751051819944,598.6923290373602,292.35411477484064,203.8066462858137,139.66574565427183,335.9770373835898,202.38254358494177,161.07512247765843,154.1420559749288,88.17054945906348,113.59739655036284,467.00909715576825,328.8099582837312,181.5217172466829,348.5578990969632,331.81159930859553,229.61973090109012,146.67141073827696,170.18429998656214,417.6573426021166,308.61603854908657,198.39974787224725,415.1566906185438,290.807391862226,274.6578776740983,276.45464671729235,366.1194767000488,192.6406224763164,148.17821080267814,306.1776156027668,319.28319297818535,347.3563948889948,231.4719395164805,311.9969777075833,171.20759961790046,191.58396875856104,159.83518085537247,391.61817871991485,131.6167929603052,227.00267569568433,161.61541948210356
MER92A:ERV1:LTR,63.545678227939234,9.057421072705663,3.2480078855615866,0.7996612396660571,17.733735551652696,50.88538483395681,53.38228883313153,14.800894464324042,32.24453510350123,6.87848449282461,36.0251620050623,16.38677754986614,49.63987479452427,31.42561471865482,9.945128846668196,11.180498202116084,8.490037410581227,44.07553756315218,13.379883419178233,426.4547379867365,17.78776365538632,3.123855779249572,129.0417186543884,8.48468011941489,13.6401161120372,9.427358997024067,13.119857469399705,0.0,17.78355947874067,2.843320591845869,35.2702144056312,12.062417459235268,1.413747823513748,25.229859085935818,73.64865952443716,23.255440947998686,8.810085574314714,2.7840347970951194,109.28285355756549,9.199206526588261,1.5487992545928695,18.27457364651218,2.050477894396825,13.191955728429233,59.43752145618869,18.487306891454764,2.2832920408387785,5.568017557459476,7.154967100993974,5.627934580909072,4.862035715081004,5.454624999569299,63.53390997189305,24.623620097001584,5.767434531169978,7.9619091351501545,7.578042784683413,17.249045457793613,11.207620812863205,28.163036669234522,7.36206200546432,2.4492266248376553,3.5192829379628368,58.292367182739234,17.89658240645875,18.08374527472504,5.67267232195606,4.43543004191452,10.330508119334175,7.844671453024416,22.442302505439248,1.5041919195463451,12.943135017736386,7.742056023094781
MER92B:ERV1:LTR,315.67853055169815,695.609938383795,206.24850073316074,175.1258114868665,621.7239052226474,744.9286665036628,469.1307925420119,430.0965803162398,384.1305486243189,258.325306508302,878.4597196619037,597.4871198951192,867.0740746819239,477.6693437235533,425.98301893228773,823.1641801307967,390.5417208867364,475.30106723507356,594.9588160394587,3021.4257782006457,551.4206733169759,582.5991028300451,1372.534643869404,581.2005881799199,480.8140929493113,405.37643687203484,482.1547620004391,255.5527659957117,539.8580556046276,400.90820345026754,438.9182237145216,274.41999719760236,367.57443411357445,820.8114155957786,1080.9722607619003,554.8083769022544,368.261577006355,234.3229287555059,699.952161215812,433.3848408081581,204.44150160625878,425.8770206317621,336.2783746810793,235.98943025301185,755.7056299429704,636.4915658343712,326.5107618399453,1050.128111336857,526.7844528106814,556.0399365938163,269.8429821869957,442.91554996502714,503.0635822364647,462.9240578236298,284.9112658397969,561.8833018234537,352.3789894877787,554.6231539505947,534.229925413146,471.73086420967826,257.6721701912512,237.57498260925257,353.10138810893795,466.3389374619139,413.24835738550206,559.6919162527399,419.77775182474846,384.1082416297974,517.4645430684664,284.3693401721351,538.615260130542,142.14613639712962,533.6554130389771,445.16822132794994
MER92C:ERV1:LTR,14.349024115986278,38.041168505363785,22.736055198931105,11.195257355324799,55.28752848456429,88.42378348195774,67.40644945878473,44.83800381839342,32.24453510350123,32.09959429984818,110.84665232326861,57.98398209952634,103.45506616055057,52.974607668589556,65.47209824056563,127.8769481867027,63.675280579359196,81.00369065660401,63.3314481841103,654.7831954357257,41.92830004483918,53.10554824724272,261.99379241951584,63.63510089561167,75.0206386162046,53.421700983136375,52.47942987759882,6.906831513397614,91.45830589066631,54.02309124507151,54.8647779643152,36.1872523777058,39.58493905838494,148.0151733041568,191.24893844249007,44.849778971140324,25.84291768465649,50.576632147228004,109.28285355756549,57.23950727654918,48.78717651967539,46.87825413670516,31.440661047417983,9.527523581643335,38.8163405428171,66.02609604090988,37.67431867383984,66.81621068951371,59.92284947082453,43.897889731090764,30.79289286217969,65.4554999948316,78.11546308019638,34.47306813580222,36.91158099948786,67.10751985340845,46.415512056185904,62.36193357817691,63.50985127289149,91.5298691750122,33.129279024589444,35.513786060146,56.30852700740539,598.8215901499576,65.07848147803182,54.25123582417511,33.09058854474369,36.37052634369906,69.49614553006626,37.262189401865975,86.4028646459411,36.85270202888545,73.6763070240379,52.258878155889775
MER94:hAT-Blackjack:DNA,707.2019028593237,1679.24586687963,729.1777703085762,1313.8434167713317,1718.0860266807053,1875.2515591268018,1453.536390007217,1030.403446972206,820.8337088304334,729.1193562394086,1551.8531325257607,944.1304911422875,1843.170304286401,1258.8203381586875,1296.181793015755,1383.5866525118654,1211.2453372429216,1384.2101256319686,1167.6178263802872,7092.679225836063,1391.2572287605728,1185.5032682252124,2240.6334784534715,1221.793937195744,1575.4334109402967,1137.567985640904,1131.5877067357246,1174.1613572775943,1556.0614543898087,963.8856806357496,1081.619908439357,892.6188919834099,1333.1641975734642,1815.7088588845145,2675.1093749843953,1497.4842867586297,1114.769494669955,1056.5412054975977,2011.346403906598,1103.9047831905914,1119.7818610706447,945.5105495369345,725.1856819850104,869.203305217615,1690.93683489647,2069.2578499221154,968.115825315642,2371.975479477737,1247.6473882358243,907.2230544425424,1068.837518031974,1110.5616499123093,1416.4937305208944,1103.1381803456711,952.7801845492804,1805.0785424976136,1087.4491396020699,1245.9118219129386,1367.3297391693109,1552.487396391553,1072.4070321293027,1039.6967022435847,1594.235170897165,1463.933312202883,1526.9038716783216,877.0616458241643,914.2456892219184,978.4558672463431,1050.894416866813,959.0110851322348,1628.1890467696173,889.7295204116631,1029.4770467953404,718.0756961420409
MER94B:hAT-Blackjack:DNA,102.49302939990199,92.38569494159776,57.65213996871816,33.585772065974396,182.55316009054246,209.38084579218295,265.10187505267015,148.87958549408302,88.3219874574164,84.83464207817019,360.251620050623,211.76758679827012,289.9525396876418,167.00469536199418,117.68402468557365,125.0818236361737,144.33063597988084,114.35815151520566,129.33887305205624,800.9617316861369,135.94933650902402,78.0963944812393,215.06953109064733,123.0278617315159,98.8908418122697,94.27358997024066,72.15921608169837,55.25465210718091,82.56652615129597,88.14293834722194,121.48629406384082,105.5461527683086,140.66790843961792,135.4002437611889,245.89149228320153,113.78555035270786,60.495920943627695,84.44905551188529,146.31258079607943,85.85926091482378,51.88477502886113,63.56373442265106,47.16099157112698,21.25370645135821,103.10590456685793,110.92384134872859,97.03991173564809,125.83719679858416,90.33145965004893,75.41432338418156,43.75832143572904,79.63752499371178,194.76788794662298,123.11810048500793,72.66967509274173,144.45178002343852,85.2529813276884,87.57207693956757,104.60446092005657,158.4170812644442,120.24701275591724,71.027572120292,69.21256444660246,151.03022406436983,73.2132916627858,103.98153532966897,96.43542947325304,105.56323499756557,95.79198437928052,61.776787692567275,212.07975867640087,100.02876264983195,139.38760788331493,90.00140126847683
MER95:ERV:LTR,40.9972117599608,81.51678965435097,51.968126168985386,22.390514710649597,178.38051643133008,155.15871441173715,127.12223018737255,97.51177529437015,55.37648419949124,22.9282816427487,509.8946006870356,211.76758679827012,152.63101689157463,230.75379950555111,132.60171795557594,123.68426136090918,90.56039904619975,75.04753693185371,59.76347927232944,431.2870862925352,110.53824557275784,112.45880805298458,711.6846301545057,148.48190208976058,197.7816836245394,103.70094896726474,104.95885975519764,17.267078783494036,337.88763009607277,105.20286189829716,117.56738135210401,102.53054840349978,61.49803032284804,103.44242225233685,181.74588560062722,146.17705738742032,88.68819478143477,103.93729909155113,385.6510617279377,57.23950727654918,44.14077875589678,34.16550725217495,29.39018315302116,14.657728587143593,116.4490216284513,170.3473277855475,73.06534530684091,197.10782153406544,308.5579562303651,68.66080188709068,74.55121429790873,126.54729999000776,158.31400517586465,76.33322230070492,58.827832217933775,62.5578574904655,101.35632224514065,106.14797204796069,70.98159848146696,154.89670168078987,109.20391974772076,102.86751824318152,143.11750614382203,237.14394831159825,69.9593675888842,124.77784239560276,121.01700953506263,135.7241592825843,182.19259774098452,69.6214591455917,188.51534104568967,32.34012627024642,167.2651294599779,156.7766344676693
MER96:hAT:DNA,276.73117937973535,644.8883803766432,202.18849087620876,195.917003718184,357.80419377746324,469.6470764183227,361.46143031925504,313.8660267287539,276.1814528430322,232.33992064652014,271.5742981920081,307.56720939748755,604.4930547407955,273.85178540542057,240.3406137944814,485.6528906544174,315.5463904266023,306.1463014521652,523.5994378038415,2073.0774231876485,386.2485822312458,263.96581334658885,711.6846301545057,352.11422495571793,354.6430189129672,238.82642792460967,272.23704249004385,321.16766537298906,157.51152681170308,301.3919827356621,258.64823897462884,298.5448321160729,378.1775427899276,456.6604494554383,617.698434721086,373.74815809283604,316.57574163704203,185.13831400682545,352.2339908053764,251.4449783934125,407.3342039579247,354.36781940627964,161.30426102588356,278.49684315572824,612.5703741913323,717.0434030042812,326.5107618399453,390.8748325336552,287.0930549273832,243.1267738952719,150.72310716751113,254.18552497992937,550.9743995923185,339.8059573386219,354.1204802138367,445.8669115684087,340.0646699626682,772.226496648914,317.54925636445745,503.4142804625671,276.07732520491203,260.84263554521027,363.6592369228265,294.11148896745703,387.21696479428937,219.71750508790922,313.8878684815687,259.91620045619084,374.71570360130323,192.1944505990982,471.28835261422415,195.54494954102486,384.3115474497112,307.74672691801754
